Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Global_Sales
Imagine: Interior Designer,DS,2008.0,Simulation,Ubisoft,0.34,0.31,0.0,0.73
SSX,X360,2012.0,Sports,Electronic Arts,0.38,0.28,0.0,0.72
Style Savvy: Trendsetters,3DS,2012.0,Simulation,Nintendo,0.16,0.02,0.53,0.72
James Bond 007: Agent Under Fire,GC,2002.0,Shooter,Electronic Arts,0.56,0.15,0.0,0.72
XCOM: Enemy Unknown,PC,2012.0,Strategy,Take-Two Interactive,0.26,0.36,0.0,0.72
Rabbids Go Home,DS,2009.0,Platform,Ubisoft,0.35,0.3,0.0,0.72
Star Wars Episode III: Revenge of the Sith,GBA,2005.0,Action,Ubisoft,0.52,0.19,0.0,0.72
Ultimate Spider-Man,PS2,2005.0,Action,Activision,0.6,0.02,0.0,0.72
FIFA Soccer 13,Wii,2012.0,Action,Electronic Arts,0.19,0.46,0.0,0.72
God Eater,PSP,2010.0,Action,Unknown,0.0,0.0,0.72,0.72
Final Fantasy XIV: A Realm Reborn,PS4,2014.0,Role-Playing,Square Enix,0.32,0.22,0.08,0.72
SD Gundam G Generation,PS,1998.0,Strategy,Namco Bandai Games,0.0,0.0,0.67,0.72
Area 51,PS,1996.0,Shooter,GT Interactive,0.4,0.27,0.0,0.72
NBA Live 08,PS2,2007.0,Sports,Electronic Arts,0.59,0.02,0.01,0.72
Dead to Rights,XB,2002.0,Shooter,Electronic Arts,0.53,0.17,0.0,0.72
Tiger Woods PGA Tour 07,PS2,2006.0,Sports,Electronic Arts,0.6,0.02,0.0,0.72
Test Drive 6,PS,1999.0,Racing,Atari,0.4,0.27,0.0,0.72
Kouchuu Ouja Mushi King,GBA,2005.0,Action,Sega,0.0,0.0,0.7,0.72
Major League Baseball 2K7,X360,2007.0,Sports,Spike,0.67,0.0,0.0,0.72
X-Men: Mutant Academy 2,PS,2001.0,Fighting,Activision,0.4,0.27,0.0,0.72
Terraria,X360,2013.0,Action,505 Games,0.35,0.31,0.0,0.72
Jampack Winter 2001,PS2,2001.0,Misc,Sony Computer Entertainment,0.35,0.28,0.0,0.72
Kangaroo,2600,1982.0,Platform,Atari,0.67,0.04,0.0,0.72
James Bond 007: Blood Stone,PS3,2010.0,Shooter,Activision,0.18,0.38,0.02,0.72
Ben 10: Protector of Earth,PSP,2007.0,Action,D3Publisher,0.23,0.31,0.0,0.72
Skate,X360,2007.0,Sports,Electronic Arts,0.62,0.04,0.0,0.72
Super Monkey Ball Jr.,GBA,2002.0,Puzzle,Atari,0.51,0.19,0.0,0.72
Driver: San Francisco,X360,2011.0,Racing,Ubisoft,0.25,0.39,0.0,0.72
MLB 09: The Show,PS3,2009.0,Sports,Sony Computer Entertainment,0.66,0.0,0.0,0.72
Monster Hunter Tri,WiiU,2012.0,Role-Playing,Nintendo,0.26,0.19,0.22,0.72
Mobile Suit Gundam: Encounters in Space,PS2,2003.0,Simulation,Namco Bandai Games,0.05,0.04,0.61,0.72
Catherine,PS3,2011.0,Adventure,Deep Silver,0.3,0.15,0.2,0.72
Fear Effect,PS,1998.0,Action,Eidos Interactive,0.4,0.27,0.0,0.72
FIFA Soccer 11,DS,2010.0,Sports,Electronic Arts,0.13,0.5,0.0,0.72
Crysis,PC,2007.0,Shooter,Electronic Arts,0.0,0.69,0.0,0.72
Battlefield: Bad Company 2,PC,2010.0,Shooter,Electronic Arts,0.19,0.53,0.0,0.71
The Lord of the Rings: The Two Towers,XB,2002.0,Action,Electronic Arts,0.45,0.24,0.0,0.71
Madden NFL 2003,XB,2002.0,Sports,Electronic Arts,0.67,0.02,0.0,0.71
Dragon Quest Swords: The Masked Queen and the Tower of Mirrors,Wii,2007.0,Role-Playing,Square Enix,0.18,0.01,0.5,0.71
MLB 13: The Show,PS3,2013.0,Sports,Sony Computer Entertainment,0.66,0.0,0.0,0.71
Omerta: City of Gangsters,X360,2011.0,Simulation,Konami Digital Entertainment,0.42,0.23,0.0,0.71
Dragon Quest Heroes: The World's Tree Woe and the Blight Below,PS4,2015.0,Action,Square Enix,0.16,0.13,0.37,0.71
Virtua Fighter 4: Evolution,PS2,2003.0,Fighting,Sega,0.35,0.27,0.0,0.71
Top Spin 4,PS3,2011.0,Sports,Take-Two Interactive,0.17,0.4,0.0,0.71
Resident Evil: Survivor,PS,2000.0,Action,Eidos Interactive,0.23,0.15,0.29,0.71
Dynasty Warriors 6,PS3,2007.0,Action,Tecmo Koei,0.18,0.08,0.41,0.71
Super Trucks Racing,PS2,2002.0,Racing,Jester Interactive,0.35,0.27,0.0,0.71
Persona Q: Shadow of the Labyrinth,3DS,2014.0,Role-Playing,Nippon Ichi Software,0.33,0.07,0.27,0.71
Madden NFL 08,PSP,2007.0,Sports,Electronic Arts,0.6,0.04,0.0,0.71
Godzilla: Destroy All Monsters Melee,GC,2002.0,Fighting,Atari,0.55,0.14,0.0,0.71
Jeremy McGrath Supercross 2000,PS,2000.0,Racing,Acclaim Entertainment,0.4,0.27,0.0,0.71
Conker: Live And Reloaded,XB,2005.0,Adventure,Microsoft Game Studios,0.49,0.2,0.0,0.71
Silent Hill 3,PS2,2003.0,Action,Konami Digital Entertainment,0.35,0.27,0.0,0.71
Madden NFL 09,PSP,2008.0,Sports,Electronic Arts,0.65,0.0,0.0,0.71
Final Fantasy X/X-2 HD Remaster,PS4,2015.0,Role-Playing,Square Enix,0.29,0.25,0.06,0.71
Yu-Gi-Oh! The Falsebound Kingdom,GC,2002.0,Strategy,Konami Digital Entertainment,0.49,0.13,0.07,0.71
LEGO Rock Band,Wii,2009.0,Misc,Warner Bros. Interactive Entertainment,0.42,0.22,0.0,0.71
MLB 10: The Show,PS3,2010.0,Sports,Sony Computer Entertainment,0.66,0.0,0.0,0.71
Spyro: Enter the Dragonfly,GC,2002.0,Platform,Universal Interactive,0.55,0.14,0.0,0.71
Scooby-Doo 2: Monsters Unleashed,GBA,2004.0,Action,THQ,0.51,0.19,0.0,0.71
Power Rangers: Dino Thunder,PS2,2004.0,Action,THQ,0.35,0.27,0.0,0.71
Rhythm Heaven: The Best+,3DS,2015.0,Misc,Nintendo,0.0,0.0,0.71,0.71
LEGO Racers,N64,1999.0,Racing,LEGO Media,0.51,0.18,0.0,0.71
WWF Attitude,N64,1999.0,Fighting,Acclaim Entertainment,0.57,0.13,0.0,0.71
Blast Corps,N64,1997.0,Action,Nintendo,0.39,0.09,0.17,0.71
LEGO Harry Potter: Years 1-4,PSP,2010.0,Action,Warner Bros. Interactive Entertainment,0.14,0.37,0.0,0.71
Tactics Ogre: Let Us Cling Together,SNES,1995.0,Role-Playing,Quest,0.0,0.0,0.71,0.71
"WarioWare, Inc.: Mega Party Game$",GC,2003.0,Puzzle,Nintendo,0.2,0.05,0.44,0.71
Football Manager 2014,PC,2013.0,Sports,Sega,0.0,0.6,0.0,0.71
Battle Arena Toshinden 2,PS,1995.0,Fighting,Sony Computer Entertainment,0.15,0.1,0.41,0.71
WWE SmackDown vs. Raw 2011,PSP,2010.0,Fighting,THQ,0.22,0.31,0.0,0.71
Jeopardy!,PS,1997.0,Misc,Hasbro Interactive,0.39,0.27,0.0,0.71
South Park,PS,1998.0,Shooter,Acclaim Entertainment,0.39,0.27,0.0,0.71
Metal Gear Solid V: The Phantom Pain,XOne,2015.0,Action,Konami Digital Entertainment,0.37,0.26,0.01,0.71
Two Worlds,X360,2007.0,Role-Playing,SouthPeak Games,0.41,0.23,0.0,0.71
Doom 3: Resurrection of Evil,XB,2005.0,Shooter,Activision,0.53,0.15,0.0,0.71
NCAA Football 09,X360,2008.0,Sports,Electronic Arts,0.65,0.0,0.0,0.71
NBA Live 09,X360,2008.0,Sports,Electronic Arts,0.5,0.14,0.0,0.71
Ratchet & Clank: Into the Nexus,PS3,2013.0,Shooter,Sony Computer Entertainment,0.3,0.29,0.0,0.71
Spider-Man 2,PSP,2005.0,Action,Activision,0.35,0.21,0.0,0.71
2014 FIFA World Cup Brazil,PS3,2014.0,Sports,Electronic Arts,0.15,0.39,0.01,0.71
London 2012: The Official Video Game of the Olympic Games,PS3,2012.0,Sports,Sega,0.06,0.5,0.0,0.7
NHL 12,X360,2011.0,Sports,Electronic Arts,0.55,0.1,0.0,0.7
Tony Hawk's Underground,GC,2003.0,Sports,Activision,0.54,0.14,0.0,0.7
Infinite Undiscovery,X360,2008.0,Role-Playing,Square Enix,0.34,0.18,0.12,0.7
Super Bomberman 3,SNES,1994.0,Puzzle,Hudson Soft,0.0,0.0,0.7,0.7
Command & Conquer: Red Alert Retaliation,PS,1998.0,Strategy,Virgin Interactive,0.39,0.27,0.0,0.7
The Sims 2: Apartment Pets,DS,2008.0,Simulation,Electronic Arts,0.32,0.31,0.0,0.7
Star Wars: Obi-Wan,XB,2001.0,Action,Activision,0.52,0.16,0.0,0.7
NCAA Football 08,X360,2007.0,Sports,Electronic Arts,0.65,0.0,0.0,0.7
Kill.Switch,PS2,2003.0,Shooter,Sony Computer Entertainment,0.34,0.27,0.0,0.7
Lalaloopsy,DS,2011.0,Simulation,Activision,0.54,0.1,0.0,0.7
Madden NFL 2005,GC,2004.0,Sports,Electronic Arts,0.54,0.14,0.0,0.7
F-14 Tomcat,GBA,2001.0,Action,Majesco Entertainment,0.5,0.19,0.0,0.7
SplashDown,PS2,2001.0,Racing,Atari,0.34,0.27,0.0,0.7
NCAA Football 98,PS,1997.0,Sports,Electronic Arts,0.39,0.27,0.0,0.7
Jade Empire,XB,2005.0,Role-Playing,Microsoft Game Studios,0.48,0.19,0.0,0.7
"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",PS3,2009.0,Shooter,Activision,0.28,0.3,0.0,0.7
The Sims 3,DS,2010.0,Simulation,Electronic Arts,0.39,0.25,0.0,0.7
Skylanders: Trap Team,WiiU,2014.0,Action,Activision,0.39,0.25,0.0,0.7
Prince of Persia: The Forgotten Sands,PS3,2010.0,Action,Ubisoft,0.19,0.36,0.01,0.7
Chocobo's Dungeon 2,PS,1998.0,Role-Playing,SquareSoft,0.04,0.03,0.58,0.7
Advance Wars,GBA,2001.0,Strategy,Nintendo,0.5,0.19,0.0,0.7
Hannah Montana: The Movie,DS,2009.0,Adventure,Disney Interactive Studios,0.38,0.25,0.0,0.7
World of Zoo,DS,2009.0,Simulation,THQ,0.43,0.2,0.0,0.7
Ape Escape: On the Loose,PSP,2005.0,Platform,Sony Computer Entertainment,0.52,0.01,0.12,0.7
NASCAR 2001,PS2,2000.0,Racing,Electronic Arts,0.34,0.27,0.0,0.7
IL-2 Sturmovik: Birds of Prey,PS3,2009.0,Simulation,505 Games,0.34,0.26,0.0,0.7
Book of Spells,PS3,2012.0,Action,Sony Computer Entertainment,0.13,0.4,0.0,0.7
NCAA Football 2001,PS,2000.0,Sports,Electronic Arts,0.39,0.26,0.0,0.7
Mafia,PS2,2004.0,Action,Illusion Softworks,0.34,0.27,0.0,0.7
Mobile Suit Gundam: Journey to Jaburo,PS2,2000.0,Simulation,Namco Bandai Games,0.16,0.13,0.36,0.7
Metal Gear Solid V: The Phantom Pain,PS3,2015.0,Action,Konami Digital Entertainment,0.21,0.18,0.22,0.7
TimeSplitters 2,PS2,2002.0,Shooter,Eidos Interactive,0.34,0.27,0.0,0.7
MotionSports,X360,2010.0,Sports,Ubisoft,0.38,0.26,0.0,0.7
MLB 08: The Show,PS3,2008.0,Sports,Sony Computer Entertainment,0.64,0.0,0.0,0.7
Classic NES Series: Zelda II: The Adventure of Link,GBA,2004.0,Adventure,Nintendo,0.37,0.14,0.17,0.7
Fire Emblem: Monsh? no Nazo,SNES,1994.0,Role-Playing,Nintendo,0.0,0.0,0.7,0.7
Disney's Chicken Little,GBA,2005.0,Platform,Disney Interactive Studios,0.5,0.18,0.0,0.7
King Kong,2600,1981.0,Action,Tigervision,0.65,0.04,0.0,0.69
WWE 2K15,X360,2014.0,Sports,Take-Two Interactive,0.38,0.26,0.0,0.69
The LEGO Movie Videogame,3DS,2014.0,Action,Warner Bros. Interactive Entertainment,0.28,0.31,0.05,0.69
X-Men Origins: Wolverine - Uncaged Edition,X360,2009.0,Action,Activision,0.42,0.21,0.0,0.69
Metal Gear Solid: Portable Ops Plus,PSP,2007.0,Action,Konami Digital Entertainment,0.26,0.01,0.26,0.69
Disney Tangled,Wii,2010.0,Action,Disney Interactive Studios,0.47,0.17,0.0,0.69
Shrek the Third,X360,2007.0,Action,Activision,0.54,0.1,0.0,0.69
Moto Racer 2,PS,1997.0,Racing,Electronic Arts,0.39,0.26,0.0,0.69
Halo 2 Multiplayer Map Pack,XB,2005.0,Shooter,Microsoft Game Studios,0.54,0.13,0.0,0.69
Minecraft: Story Mode,PS3,2015.0,Adventure,Mojang,0.25,0.33,0.0,0.69
Mortal Kombat: Shaolin Monks,PS2,2005.0,Action,Midway Games,0.58,0.02,0.0,0.69
MX vs. ATV Unleashed: On the Edge,PSP,2006.0,Racing,THQ,0.64,0.0,0.0,0.69
Skylanders: Trap Team,PS3,2014.0,Action,Activision,0.24,0.33,0.0,0.69
Mario Pinball Land,GBA,2004.0,Misc,Nintendo,0.5,0.18,0.0,0.69
Mappy,NES,1984.0,Platform,Namco Bandai Games,0.0,0.0,0.69,0.69
J-League Soccer: Prime Goal,SNES,1993.0,Sports,Namco Bandai Games,0.0,0.0,0.69,0.69
Dragon Ball Z: Budokai,GC,2003.0,Fighting,Atari,0.53,0.14,0.0,0.69
NFL Xtreme,PS,1998.0,Sports,Sony Computer Entertainment,0.38,0.26,0.0,0.69
The Sly Collection,PS3,2010.0,Platform,Sony Computer Entertainment,0.52,0.09,0.01,0.69
One Piece: Pirate Warriors 2,PS3,2013.0,Action,Namco Bandai Games,0.0,0.2,0.42,0.69
Assassin's Creed IV: Black Flag,PC,2013.0,Action,Ubisoft,0.22,0.38,0.0,0.69
Harry Potter and the Chamber of Secrets,GC,2002.0,Action,Electronic Arts,0.53,0.14,0.0,0.69
Need for Speed: Shift 2 Unleashed,PS3,2011.0,Racing,Electronic Arts,0.2,0.36,0.0,0.69
The Lord of the Rings: The Return of the King,GC,2003.0,Action,Electronic Arts,0.53,0.14,0.0,0.69
Nintendo Presents: New Style Boutique 2 - Fashion Forward,3DS,2015.0,Misc,Nintendo,0.01,0.61,0.02,0.69
MX vs. ATV Untamed,X360,2007.0,Racing,THQ,0.55,0.08,0.0,0.69
The Last Remnant,X360,2008.0,Role-Playing,Square Enix,0.25,0.2,0.18,0.69
Frozen: Olaf's Quest,DS,2013.0,Platform,Disney Interactive Studios,0.28,0.35,0.0,0.69
The Sims: Medieval,PC,2011.0,Simulation,Electronic Arts,0.27,0.32,0.0,0.69
Baldur's Gate: Dark Alliance II,PS2,2004.0,Role-Playing,Interplay,0.34,0.26,0.0,0.68
Shark Tale,GBA,2004.0,Action,Activision,0.49,0.18,0.0,0.68
Plants vs. Zombies: Garden Warfare,XOne,2014.0,Shooter,Electronic Arts,0.39,0.23,0.0,0.68
Kirby's Dream Collection: Special Edition,Wii,2012.0,Action,Nintendo,0.34,0.0,0.33,0.68
Bakugan: Battle Brawlers,Wii,2009.0,Action,Activision,0.6,0.03,0.0,0.68
Star Wars: Masters of Teras Kasi,PS,1997.0,Action,LucasArts,0.38,0.26,0.0,0.68
The Last Story,Wii,2011.0,Role-Playing,Nintendo,0.32,0.13,0.18,0.68
NBA Street Vol. 2,XB,2003.0,Sports,Electronic Arts,0.62,0.04,0.0,0.68
Iron Man,PS3,2008.0,Action,Sega,0.32,0.25,0.0,0.68
Disney Infinity 3.0,PS4,2015.0,Action,Disney Interactive Studios,0.21,0.36,0.0,0.68
Spider-Man 3,PS3,2007.0,Platform,Activision,0.26,0.29,0.02,0.68
NCAA Football 2005,XB,2004.0,Sports,Electronic Arts,0.63,0.02,0.0,0.68
Mortal Kombat Mythologies: Sub-Zero,PS,1997.0,Fighting,GT Interactive,0.38,0.26,0.0,0.68
Rayman Legends,WiiU,2013.0,Platform,Ubisoft,0.26,0.33,0.03,0.68
Naruto: Clash of Ninja,GC,2003.0,Fighting,Tomy Corporation,0.53,0.14,0.0,0.68
Prince of Persia: The Two Thrones,PS2,2005.0,Action,Ubisoft,0.57,0.02,0.0,0.68
Hot Shots Golf: Open Tee 2,PSP,2007.0,Sports,Sony Computer Entertainment,0.21,0.11,0.28,0.68
Metro: Last Light,PS4,2014.0,Action,Deep Silver,0.22,0.3,0.04,0.68
Fossil Fighters: Champions,DS,2010.0,Role-Playing,Nintendo,0.32,0.0,0.34,0.68
Mercenaries: Playground of Destruction,XB,2005.0,Action,LucasArts,0.54,0.11,0.0,0.68
Sniper Elite 3,PS4,2014.0,Shooter,505 Games,0.22,0.33,0.0,0.68
Doom (2016),XOne,2016.0,Shooter,Bethesda Softworks,0.39,0.23,0.0,0.68
Bushido Blade 2,PS,1998.0,Fighting,SquareSoft,0.25,0.17,0.22,0.68
Suikoden II,PS,1998.0,Role-Playing,Konami Digital Entertainment,0.15,0.1,0.38,0.68
Need for Speed (2015),XOne,2015.0,Racing,Electronic Arts,0.3,0.33,0.0,0.68
Cars: Mater-National Championship,DS,2007.0,Racing,THQ,0.63,0.01,0.0,0.68
FIFA Soccer 06,XB,2005.0,Sports,Electronic Arts,0.29,0.38,0.0,0.68
Hidden Objects: Mystery Stories,DS,2009.0,Adventure,GSP,0.19,0.43,0.0,0.68
Red Steel,Wii,2006.0,Shooter,Ubisoft,0.55,0.04,0.04,0.68
Fight Night 2004,XB,2004.0,Fighting,Electronic Arts,0.51,0.15,0.0,0.68
Tourist Trophy: The Real Riding Simulator,PS2,2006.0,Racing,Sony Computer Entertainment,0.28,0.22,0.11,0.68
Mass Effect,PC,2008.0,Role-Playing,Electronic Arts,0.0,0.59,0.0,0.68
.hack//Mutation Part 2,PS2,2002.0,Role-Playing,Atari,0.23,0.18,0.2,0.68
Country Dance,Wii,2011.0,Misc,Funbox Media,0.59,0.04,0.0,0.68
Turok,PS3,2008.0,Action,Touchstone,0.35,0.22,0.01,0.68
Midway Arcade Treasures 2,PS2,2004.0,Misc,Midway Games,0.33,0.26,0.0,0.68
100 Classic Books,DS,2008.0,Misc,Nintendo,0.13,0.52,0.0,0.67
Unreal Tournament III,PS3,2007.0,Shooter,Midway Games,0.33,0.24,0.0,0.67
Final Fantasy Crystal Chronicles: Ring of Fates,DS,2007.0,Role-Playing,Square Enix,0.22,0.01,0.42,0.67
Return to Castle Wolfenstein: Tides of War,XB,2003.0,Shooter,Activision,0.49,0.16,0.0,0.67
Need for Speed Rivals,XOne,2013.0,Racing,Electronic Arts,0.45,0.17,0.0,0.67
Lollipop Chainsaw,PS3,2012.0,Action,Warner Bros. Interactive Entertainment,0.26,0.21,0.11,0.67
The Darkness,PS3,2007.0,Shooter,Take-Two Interactive,0.2,0.34,0.0,0.67
Street Sk8er,PS,1998.0,Sports,Electronic Arts,0.37,0.25,0.0,0.67
Club Penguin: Elite Penguin Force - Herbert's Revenge,DS,2010.0,Adventure,Disney Interactive Studios,0.4,0.22,0.0,0.67
Contra: Legacy of War,PS,1996.0,Shooter,Konami Digital Entertainment,0.37,0.25,0.0,0.67
Blazing Angels: Squadrons of WWII,PS3,2006.0,Simulation,Ubisoft,0.35,0.22,0.0,0.67
Fight Night Round 2004,XB,2004.0,Fighting,Electronic Arts,0.46,0.18,0.0,0.67
Wolfenstein: The New Order,XOne,2014.0,Shooter,Bethesda Softworks,0.33,0.28,0.0,0.67
The Biggest Loser: Challenge,Wii,2010.0,Sports,THQ,0.49,0.13,0.0,0.67
Zaidan Houjin Nippon Kanji Nouryoko Kentei Kyoukai Kounin: KanKen DS,DS,2006.0,Misc,Rocket Company,0.0,0.0,0.67,0.67
Spice World,PS,1998.0,Action,Sony Computer Entertainment,0.37,0.25,0.0,0.67
Star Wars: Republic Commando,XB,2005.0,Shooter,Activision,0.48,0.17,0.0,0.67
Armored Core 3,PS2,2002.0,Simulation,Metro 3D,0.22,0.17,0.23,0.67
Need For Speed: Undercover,Wii,2008.0,Racing,Electronic Arts,0.27,0.32,0.0,0.67
Taiko no Tatsujin Wii,Wii,2008.0,Misc,Namco Bandai Games,0.0,0.0,0.67,0.67
The Witcher 3: Wild Hunt,PC,2015.0,Role-Playing,Namco Bandai Games,0.2,0.42,0.0,0.67
Virtua Tennis: World Tour (US & Others sales),PSP,2005.0,Sports,Sega,0.16,0.36,0.0,0.67
The LEGO Movie Videogame,PS4,2014.0,Action,Warner Bros. Interactive Entertainment,0.24,0.31,0.01,0.67
Ratatouille,PSP,2007.0,Action,THQ,0.22,0.28,0.0,0.67
RIFT,PC,2011.0,Role-Playing,Unknown,0.44,0.16,0.0,0.67
Wild ARMs 2,PS,1999.0,Role-Playing,Sony Computer Entertainment,0.19,0.13,0.31,0.67
Summer Sports: Paradise Island (Others sales),Wii,2008.0,Sports,Ubisoft,0.0,0.66,0.0,0.67
Castlevania: Lords of Shadow,X360,2010.0,Action,Konami Digital Entertainment,0.42,0.18,0.01,0.67
BioShock Infinite,PC,2013.0,Shooter,Take-Two Interactive,0.28,0.3,0.0,0.67
Minecraft: Story Mode,PS4,2015.0,Adventure,Mojang,0.23,0.33,0.0,0.67
TV Show King Party,Wii,2008.0,Puzzle,Ubisoft,0.18,0.41,0.0,0.67
Crafting Mama,DS,2010.0,Simulation,505 Games,0.4,0.21,0.01,0.67
007: Quantum of Solace,Wii,2008.0,Action,Activision,0.3,0.29,0.01,0.67
Rock Band 3,Wii,2010.0,Misc,MTV Games,0.56,0.06,0.0,0.67
Command & Conquer: Red Alert 3,PC,2008.0,Strategy,Electronic Arts,0.01,0.64,0.0,0.67
The Fairly Odd Parents: Breakin Da Rules,PS2,2003.0,Platform,THQ,0.33,0.25,0.0,0.67
WWE SmackDown vs. RAW 2007,PSP,2006.0,Fighting,THQ,0.33,0.2,0.0,0.67
Peppa Pig: Fun and Games,DS,2010.0,Misc,Ubisoft,0.0,0.58,0.0,0.67
Adventures of Tron,2600,1981.0,Action,Mattel Interactive,0.63,0.03,0.0,0.67
Phoenix Wright: Ace Attorney - Trials and Tribulations,DS,2007.0,Adventure,Capcom,0.33,0.05,0.25,0.67
NHL 13,X360,2012.0,Sports,Electronic Arts,0.51,0.11,0.0,0.67
Borderlands: The Pre-Sequel,PS3,2014.0,Shooter,Take-Two Interactive,0.25,0.26,0.05,0.67
The Sims 3: High-End Loft Stuff,PC,2010.0,Simulation,Electronic Arts,0.01,0.53,0.0,0.67
Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Koushiki Soft: 200 Mannin no KanKen: Tokoton Kanji Nou,DS,2006.0,Misc,IE Institute,0.0,0.0,0.66,0.66
Pro Pinball: Big Race USA,PS,1999.0,Simulation,Take-Two Interactive,0.37,0.25,0.0,0.66
NFL Street,XB,2004.0,Sports,Electronic Arts,0.49,0.15,0.0,0.66
Shaun White Snowboarding,PS3,2008.0,Sports,Ubisoft,0.31,0.24,0.01,0.66
The LEGO Movie Videogame,WiiU,2014.0,Action,Warner Bros. Interactive Entertainment,0.35,0.23,0.03,0.66
Tony Hawk's Proving Ground,PS2,2007.0,Sports,Activision,0.55,0.02,0.0,0.66
MLB 2004,PS2,2003.0,Sports,Sony Computer Entertainment,0.32,0.25,0.0,0.66
Naruto Shippuden: Ultimate Ninja 4,PS2,2007.0,Fighting,Atari,0.26,0.01,0.13,0.66
Tiger Woods PGA Tour 2000,PS,1998.0,Sports,Electronic Arts,0.37,0.25,0.0,0.66
Darkstone,PS,2001.0,Role-Playing,Electronic Arts,0.37,0.25,0.0,0.66
NCAA March Madness 2003,PS2,2002.0,Sports,Electronic Arts,0.32,0.25,0.0,0.66
Finding Nemo,XB,2003.0,Action,THQ,0.48,0.16,0.0,0.66
Thrillville,PS2,2006.0,Strategy,Atari,0.55,0.02,0.0,0.66
NHL 10,X360,2009.0,Sports,Electronic Arts,0.51,0.1,0.0,0.66
Jikkyou World Soccer 2000 Final Edition,PS2,2000.0,Sports,Konami Digital Entertainment,0.0,0.0,0.66,0.66
Madagascar,GC,2005.0,Platform,Activision,0.52,0.13,0.0,0.66
Puzzler Brain Games,Wii,2012.0,Puzzle,Namco Bandai Games,0.0,0.0,0.66,0.66
Dragon Quest Monsters: Caravan Heart,GBA,2003.0,Role-Playing,Enix Corporation,0.0,0.0,0.64,0.66
Strawberry Shortcake: Summertime Adventure,GBA,2004.0,Adventure,Majesco Entertainment,0.47,0.18,0.0,0.66
Rayman Legends,PS3,2013.0,Platform,Ubisoft,0.14,0.38,0.0,0.66
Rocksmith 2014,PC,2013.0,Misc,Ubisoft,0.35,0.24,0.0,0.66
Street Fighter Anniversary Collection,PS2,2004.0,Fighting,Capcom,0.32,0.25,0.0,0.66
Legend of Legaia,PS,1998.0,Role-Playing,Sony Computer Entertainment,0.37,0.25,0.0,0.66
Napoleon: Total War,PC,2010.0,Strategy,Sega,0.02,0.52,0.0,0.66
Fist of the North Star: Ken's Rage,PS3,2010.0,Action,Ubisoft Annecy,0.06,0.03,0.55,0.66
Wario: Master of Disguise,DS,2007.0,Platform,Nintendo,0.28,0.02,0.33,0.66
Toy Story 3: The Video Game,PSP,2010.0,Action,Disney Interactive Studios,0.27,0.25,0.0,0.66
The Sims: Bustin' Out,GC,2003.0,Simulation,Electronic Arts,0.43,0.2,0.0,0.66
Tiger Woods PGA Tour 09,PS3,2008.0,Sports,Electronic Arts,0.34,0.22,0.0,0.66
Keystone Kapers,2600,1982.0,Action,Activision,0.62,0.04,0.0,0.66
LEGO Marvel Super Heroes,PSV,2013.0,Action,Warner Bros. Interactive Entertainment,0.15,0.35,0.0,0.66
New Play Control! Pikmin,Wii,2008.0,Strategy,Nintendo,0.29,0.14,0.19,0.66
Shrek: Hassle at the Castle,GBA,2002.0,Action,TDK Mediactive,0.47,0.17,0.0,0.66
Suikoden IV,PS2,2004.0,Role-Playing,Konami Digital Entertainment,0.17,0.13,0.3,0.66
Gods Eater Burst,PSP,2010.0,Action,Namco Bandai Games,0.03,0.0,0.62,0.66
Disney's Kim Possible 2: Drakken's Demise,GBA,2004.0,Platform,Disney Interactive Studios,0.47,0.17,0.0,0.66
Um Jammer Lammy,PS,1998.0,Misc,Sony Computer Entertainment,0.12,0.08,0.41,0.66
Brothers In Arms: Road to Hill 30,XB,2005.0,Shooter,Ubisoft,0.49,0.14,0.0,0.66
Madden NFL 10,PSP,2009.0,Sports,Electronic Arts,0.5,0.08,0.0,0.66
"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",PSP,2007.0,Action,Activision,0.23,0.27,0.0,0.66
Taiko no Tatsujin DS: Touch de Dokodon!,DS,2007.0,Misc,Namco Bandai Games,0.0,0.0,0.66,0.66
F1 2015,PS4,2015.0,Racing,Codemasters,0.09,0.44,0.03,0.66
Scene It? Box Office Smash,X360,2008.0,Misc,Microsoft Game Studios,0.33,0.25,0.0,0.66
Animaniacs Ten Pin Alley,PS,1998.0,Sports,ASC Games,0.36,0.25,0.0,0.66
Disney Infinity 2.0: Marvel Super Heroes,WiiU,2014.0,Action,Disney Interactive Studios,0.38,0.22,0.0,0.65
NHL 13,PS3,2012.0,Sports,Electronic Arts,0.33,0.22,0.0,0.65
Kung Fu Panda,PS2,2008.0,Action,Activision,0.24,0.0,0.0,0.65
Tom Clancy's EndWar,PS3,2008.0,Strategy,Ubisoft,0.32,0.22,0.01,0.65
The Evil Within,XOne,2014.0,Action,Bethesda Softworks,0.35,0.25,0.0,0.65
Tiger Woods PGA Tour 09,X360,2008.0,Sports,Electronic Arts,0.35,0.23,0.0,0.65
Radiata Stories,PS2,2005.0,Role-Playing,Square Enix,0.18,0.14,0.29,0.65
F-Zero GX,GC,2003.0,Racing,Nintendo,0.41,0.11,0.12,0.65
Disney's Chicken Little,PS2,2005.0,Platform,Disney Interactive Studios,0.32,0.25,0.0,0.65
