Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Global_Sales
Legend of the Guardians: The Owls of Ga'Hoole,Wii,2010.0,Action,Warner Bros. Interactive Entertainment,0.11,0.01,0.0,0.13
Gunstar Heroes,GEN,1992.0,Shooter,Sega,0.0,0.0,0.13,0.13
All-Star Baseball 2004,XB,2003.0,Sports,Acclaim Entertainment,0.1,0.03,0.0,0.13
Tamagotchi no Pichi Pichi Omisecchi,DS,2010.0,Action,Namco Bandai Games,0.0,0.0,0.13,0.13
Shining Wind,PS2,2007.0,Role-Playing,Sega,0.0,0.0,0.13,0.13
Brothers in Arms: Double Time,Wii,2008.0,Shooter,Ubisoft,0.11,0.0,0.0,0.13
Portal Runner,PS2,2001.0,Platform,3DO,0.06,0.05,0.0,0.13
Pokémon: For Ho-Oh the Bells Toll!: Game Boy Advance Video,GBA,2004.0,Misc,Nintendo,0.09,0.03,0.0,0.13
Pro Evolution Soccer 2016,X360,2015.0,Sports,Konami Digital Entertainment,0.04,0.08,0.0,0.13
Batman: Arkham Knight,PC,2015.0,Action,Warner Bros. Interactive Entertainment,0.08,0.03,0.0,0.13
Warriors Orochi 2,PS2,2008.0,Action,Tecmo Koei,0.06,0.05,0.0,0.13
Disney's Winnie the Pooh's Rumbly Tumbly Adventure,PS2,2005.0,Platform,Ubisoft,0.06,0.05,0.0,0.13
Need for Speed: ProStreet,DS,2007.0,Racing,Electronic Arts,0.11,0.01,0.0,0.13
Assault: Retribution,PS,1998.0,Action,Telstar,0.07,0.05,0.0,0.13
Sengoku Basara 3 Utage,Wii,2011.0,Action,Capcom,0.0,0.0,0.13,0.13
Spartan: Total Warrior,XB,2005.0,Action,Sega,0.1,0.03,0.0,0.13
Gravity Rush Remastered,PS4,2015.0,Action,Sony Computer Entertainment,0.02,0.05,0.04,0.13
Rock Band Track Pack Volume 2,PS3,2008.0,Misc,MTV Games,0.11,0.0,0.0,0.13
City Crisis,PS2,2001.0,Simulation,Take-Two Interactive,0.06,0.05,0.0,0.13
Zapper: One Wicked Cricket!,GC,2002.0,Platform,Infogrames,0.1,0.03,0.0,0.13
Star Wars: Clone Wars,XB,2003.0,Shooter,LucasArts,0.1,0.03,0.0,0.13
Assassination Classroom: Grand Siege on Kuro-sensei,3DS,2015.0,Action,Namco Bandai Games,0.0,0.0,0.13,0.13
Dynasty Warriors 5 Empires,X360,2006.0,Action,Tecmo Koei,0.11,0.01,0.0,0.13
High Rollers Casino,XB,2004.0,Misc,Mud Duck Productions,0.1,0.03,0.0,0.13
Advent Rising,XB,2005.0,Action,THQ,0.1,0.03,0.0,0.13
Surf Riders,PS,1999.0,Sports,Ubisoft,0.07,0.05,0.0,0.13
Torino 2006,PS2,2006.0,Sports,Take-Two Interactive,0.06,0.05,0.0,0.13
Nobunaga no Yabou: Ranseiki,PS2,2002.0,Strategy,Tecmo Koei,0.0,0.0,0.13,0.13
Derby Stallion Advance,GBA,2002.0,Sports,Enterbrain,0.0,0.0,0.12,0.13
PBR: Out of the Chute,Wii,2008.0,Sports,Crave Entertainment,0.12,0.0,0.0,0.13
Monopoly Party,GC,2002.0,Misc,Infogrames,0.1,0.03,0.0,0.13
LEGO Batman 2: DC Super Heroes,WiiU,2013.0,Action,Warner Bros. Interactive Entertainment,0.05,0.07,0.0,0.13
Thor: God of Thunder,DS,2011.0,Action,Sega,0.09,0.03,0.0,0.13
TOCA Race Driver 2: Ultimate Racing Simulator,XB,2004.0,Racing,Codemasters,0.09,0.03,0.0,0.13
The Price is Right: Decades,Wii,2011.0,Misc,Ubisoft,0.12,0.0,0.0,0.13
Snood,GBA,2001.0,Puzzle,"Destination Software, Inc",0.09,0.03,0.0,0.13
The Sky Crawlers: Innocent Aces,Wii,2008.0,Simulation,Namco Bandai Games,0.09,0.02,0.01,0.13
Avatar: The Last Airbender - Into the Inferno,DS,2008.0,Adventure,THQ,0.11,0.01,0.0,0.13
Fit in Six,PS3,2011.0,Sports,Ubisoft,0.12,0.0,0.0,0.13
Monster Jam: Urban Assault,PS2,2008.0,Racing,Activision,0.06,0.05,0.0,0.13
Ice Age: Dawn of the Dinosaurs,X360,2009.0,Action,Activision,0.09,0.03,0.0,0.13
DT Racer,PS2,2005.0,Racing,XS Games,0.06,0.05,0.0,0.13
SimAnimals Africa,Wii,2009.0,Simulation,Electronic Arts,0.1,0.01,0.0,0.13
Deepak Chopra's Leela,X360,2011.0,Misc,THQ,0.07,0.05,0.0,0.13
Twister Mania,X360,2011.0,Misc,505 Games,0.1,0.01,0.0,0.13
World Cup Golf: Professional Edition,PS,1995.0,Sports,U.S. Gold,0.07,0.05,0.0,0.13
Black Dawn,PS,1996.0,Simulation,Virgin Interactive,0.07,0.05,0.0,0.13
Soccer Tsuku: Pro Soccer Club o Tsukurou!,PS3,2013.0,Sports,Sega,0.0,0.0,0.13,0.13
428: Fuusa Sareta Shibuya de,Wii,2008.0,Adventure,Sega,0.0,0.0,0.13,0.13
Kelly Slater's Pro Surfer,GBA,2002.0,Sports,Activision,0.09,0.03,0.0,0.13
Warriors of Might and Magic,PS,2001.0,Adventure,3DO,0.07,0.05,0.0,0.13
Drome Racers,PS2,2002.0,Racing,Electronic Arts,0.06,0.05,0.0,0.13
X-Men: Next Dimension,GC,2002.0,Fighting,Activision,0.1,0.03,0.0,0.13
Impossible Mission,DS,2007.0,Platform,System 3 Arcade Software,0.12,0.0,0.0,0.13
NCIS,PS3,2011.0,Adventure,Ubisoft,0.07,0.04,0.0,0.13
Cabela's Dangerous Hunts 2011,DS,2010.0,Sports,Activision,0.12,0.0,0.0,0.13
Garfield's Fun Fest,DS,2008.0,Platform,Zoo Digital Publishing,0.07,0.04,0.0,0.13
7th Dragon 2020-II,PSP,2013.0,Role-Playing,Sega,0.0,0.0,0.13,0.13
Doukyuusei 2,SAT,1997.0,Role-Playing,NEC Interchannel,0.0,0.0,0.13,0.13
SkullMonkeys,PS,1998.0,Platform,DreamWorks Interactive,0.07,0.05,0.0,0.13
Cloudy With a Chance of Meatballs,Wii,2009.0,Platform,Ubisoft,0.11,0.0,0.0,0.13
Burnout,XB,2002.0,Racing,Acclaim Entertainment,0.09,0.03,0.0,0.13
Zenses: Ocean,DS,2008.0,Puzzle,Game Factory,0.11,0.01,0.0,0.13
Ben 10 Galactic Racing,Wii,2011.0,Racing,D3Publisher,0.08,0.03,0.0,0.13
Teenage Mutant Ninja Turtles: Arcade Attack,DS,2009.0,Action,Ubisoft,0.12,0.0,0.0,0.13
Baroque,PS2,2007.0,Role-Playing,Rising Star Games,0.05,0.04,0.02,0.13
Left Brain Right Brain 2,DS,2008.0,Misc,Majesco Entertainment,0.12,0.0,0.0,0.13
Dynasty Warriors: Gundam Reborn,PSV,2013.0,Action,Namco Bandai Games,0.0,0.0,0.13,0.13
Kidz Sports: Crazy Golf,Wii,2008.0,Sports,Data Design Interactive,0.11,0.0,0.0,0.13
Little Battlers eXperience: Wars,3DS,2013.0,Strategy,Level 5,0.0,0.0,0.13,0.13
Victorious: Time to Shine,X360,2011.0,Action,D3Publisher,0.12,0.0,0.0,0.13
NBA Ballers: Phenom,XB,2006.0,Sports,Midway Games,0.09,0.03,0.0,0.13
Aikatsu! 365 Idol Days,3DS,2014.0,Adventure,Namco Bandai Games,0.0,0.0,0.13,0.13
Petz Puppyz & Kittenz,DS,2011.0,Misc,Ubisoft,0.12,0.0,0.0,0.13
Crash Tag Team Racing,XB,2005.0,Racing,Vivendi Games,0.09,0.03,0.0,0.13
Freedom Fighters,GC,2003.0,Shooter,Electronic Arts,0.1,0.03,0.0,0.13
The Stronghold Collection,PC,2009.0,Strategy,Take-Two Interactive,0.03,0.08,0.0,0.13
Operation Abyss: New Tokyo Legacy,PSV,2014.0,Role-Playing,Nippon Ichi Software,0.04,0.01,0.06,0.13
Transformer: Rise of the Dark Spark,PS3,2014.0,Action,Activision,0.04,0.05,0.01,0.13
Mega Man X Collection,GC,2006.0,Misc,Capcom,0.1,0.03,0.0,0.13
Detana TwinBee Yahho! Deluxe Pack,SAT,1995.0,Shooter,Konami Digital Entertainment,0.0,0.0,0.13,0.13
Dragon Ball: Origins,DS,2008.0,Action,Atari,0.09,0.03,0.0,0.13
Last Ranker,PSP,2010.0,Role-Playing,Capcom,0.0,0.0,0.13,0.13
Quantum Redshift,XB,2002.0,Racing,Microsoft Game Studios,0.09,0.03,0.0,0.13
Smash Court Tennis Pro Tournament 2,PS2,2004.0,Sports,Sony Computer Entertainment,0.06,0.05,0.0,0.13
Eat Lead: The Return of Matt Hazard,X360,2009.0,Shooter,D3Publisher,0.1,0.01,0.0,0.13
Battleborn,XOne,2016.0,Shooter,Take-Two Interactive,0.08,0.04,0.0,0.13
Legends of Wrestling II,XB,2002.0,Fighting,Acclaim Entertainment,0.09,0.03,0.0,0.13
Power Pro Kun Pocket 13,DS,2010.0,Sports,Konami Digital Entertainment,0.0,0.0,0.13,0.13
Armed and Dangerous,XB,2003.0,Shooter,LucasArts,0.09,0.03,0.0,0.13
Jurassic: The Hunted,X360,2009.0,Shooter,Activision,0.12,0.0,0.0,0.13
Adventures to Go!,PSP,2008.0,Role-Playing,Zushi Games,0.1,0.0,0.01,0.13
Conduit 2,Wii,2011.0,Shooter,Sega,0.07,0.04,0.0,0.13
Supremacy MMA,PS3,2011.0,Fighting,505 Games,0.06,0.04,0.0,0.13
World Soccer Winning Eleven 2002,PS,2002.0,Sports,Konami Digital Entertainment,0.0,0.0,0.12,0.13
Geometry Wars: Galaxies,Wii,2007.0,Shooter,Vivendi Games,0.11,0.0,0.0,0.13
Actua Tennis,PS,1997.0,Sports,Gremlin Interactive Ltd,0.07,0.05,0.0,0.13
Horse Life,DS,2007.0,Simulation,Game Life,0.09,0.02,0.0,0.13
Monster Truck Madness,GBA,2003.0,Racing,THQ,0.09,0.03,0.0,0.12
Sonic Jam,SAT,1997.0,Platform,Sega,0.0,0.0,0.12,0.12
Puella Magi Madoka Magica Portable,PSP,2012.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.12,0.12
Ninja Reflex,Wii,2008.0,Action,Electronic Arts,0.11,0.01,0.0,0.12
Peter Jacobsen's Golden Tee Golf,PS,2000.0,Sports,Infogrames,0.07,0.05,0.0,0.12
Calling,Wii,2009.0,Adventure,Konami Digital Entertainment,0.07,0.04,0.0,0.12
Marvel Avengers: Battle for Earth,WiiU,2012.0,Action,Ubisoft,0.07,0.04,0.0,0.12
Disney's Atlantis: The Lost Empire,GBA,2001.0,Platform,THQ,0.09,0.03,0.0,0.12
Nippon Daihyou Team no Kantoku ni Narou! Sekaihatsu Soccer RPG,SAT,1998.0,Sports,Sega,0.0,0.0,0.12,0.12
Where the Wild Things Are,Wii,2009.0,Platform,Warner Bros. Interactive Entertainment,0.11,0.0,0.0,0.12
High Velocity: Mountain Racing Challenge,SAT,1995.0,Racing,Atlus,0.0,0.0,0.12,0.12
NHL 2K7,PS3,2006.0,Sports,Take-Two Interactive,0.11,0.0,0.0,0.12
Resident Evil,PS3,2006.0,Action,Capcom,0.0,0.0,0.12,0.12
Capcom vs. SNK 2: Millionaire Fighting 2001,DC,2001.0,Fighting,Capcom,0.0,0.0,0.12,0.12
Criticom,PS,1996.0,Fighting,Vic Tokai,0.07,0.05,0.0,0.12
SCORE International Baja 1000: The Official Game,X360,2008.0,Racing,Activision,0.11,0.01,0.0,0.12
Disney Sing It: Party Hits,PS3,2010.0,Misc,Disney Interactive Studios,0.1,0.01,0.0,0.12
Sleeping Dogs,PC,2012.0,Action,Square Enix,0.06,0.05,0.0,0.12
Mega Man X: Command Mission,GC,2004.0,Role-Playing,Capcom,0.1,0.02,0.0,0.12
Diner Dash: Sizzle & Serve,PSP,2007.0,Puzzle,Eidos Interactive,0.11,0.0,0.0,0.12
After Hours Athletes,PS3,2011.0,Sports,Sony Computer Entertainment,0.0,0.1,0.0,0.12
Lego Star Wars: The Force Awakens,PS3,2016.0,Action,Warner Bros. Interactive Entertainment,0.03,0.07,0.0,0.12
Worms 3D,PS2,2003.0,Strategy,Sega,0.06,0.05,0.0,0.12
Clock Tower: The First Fear,PS,1997.0,Adventure,Human Entertainment,0.0,0.0,0.12,0.12
Kidou Senshi Gundam Seed Battle Destiny,PSV,2012.0,Action,Namco Bandai Games,0.0,0.0,0.12,0.12
Godzilla Unleashed: Double Smash,DS,2007.0,Action,Atari,0.11,0.0,0.0,0.12
Star Trek: Conquest,Wii,2007.0,Strategy,Bethesda Softworks,0.11,0.01,0.0,0.12
"Kilari: Na-san, Mon Meilleur Ami",DS,2006.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.12,0.12
Strikers 1945,PS,1998.0,Shooter,Midas Interactive Entertainment,0.07,0.05,0.0,0.12
Ochaken no Heya DS,DS,2006.0,Simulation,MTO,0.0,0.0,0.12,0.12
Obscure: The Aftermath,Wii,2008.0,Action,Playlogic Game Factory,0.12,0.0,0.0,0.12
Galidor: Defenders of the Outer Dimension,GBA,2002.0,Action,Electronic Arts,0.09,0.03,0.0,0.12
Tom Clancy's Splinter Cell Trilogy,PS3,2011.0,Action,Ubisoft,0.0,0.1,0.0,0.12
Fire ProWrestling S: 6Men Scramble,SAT,1996.0,Fighting,Human Entertainment,0.0,0.0,0.12,0.12
Blackwater,X360,2011.0,Shooter,505 Games,0.09,0.02,0.0,0.12
Pryzm Chapter One: The Dark Unicorn,PS2,2002.0,Adventure,TDK Mediactive,0.06,0.05,0.0,0.12
Gundam Battle Royale,PSP,2006.0,Action,Namco Bandai Games,0.0,0.0,0.12,0.12
Solitaire & Mahjong,Wii,2009.0,Puzzle,Crave Entertainment,0.11,0.0,0.0,0.12
Zen-Nippon Pro Wrestling: Ouja no Kon,PS,1999.0,Fighting,Human Entertainment,0.0,0.0,0.12,0.12
NASCAR 2005: Chase for the Cup,GC,2004.0,Racing,Electronic Arts,0.1,0.02,0.0,0.12
Homefront: The Revolution,XOne,2016.0,Shooter,Deep Silver,0.05,0.07,0.0,0.12
"Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 12: CR Shinseiki Evangelion - Shito, Futatabi",PS2,2008.0,Misc,D3Publisher,0.0,0.0,0.12,0.12
Guilty Gear X,PS2,2001.0,Fighting,Sammy Corporation,0.06,0.05,0.0,0.12
Deadliest Catch: Sea of Chaos,Wii,2010.0,Sports,Crave Entertainment,0.12,0.0,0.0,0.12
One Piece: Pirate Warriors 2,PSV,2013.0,Action,Namco Bandai Games,0.0,0.0,0.12,0.12
NHL 2002,GBA,2002.0,Sports,Electronic Arts,0.09,0.03,0.0,0.12
Disney's PK: Out of the Shadows,PS2,2002.0,Platform,Ubisoft,0.06,0.05,0.0,0.12
Mugen no Frontier: Super Robot Taisen OG Saga EXCEED,DS,2010.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.12,0.12
Karaoke Revolution,X360,2009.0,Misc,Konami Digital Entertainment,0.12,0.0,0.0,0.12
Echo Night,PS,1998.0,Adventure,From Software,0.03,0.02,0.07,0.12
Are You Smarter than a 5th Grader? Game Time,X360,2009.0,Puzzle,THQ,0.12,0.0,0.0,0.12
Rocket League,XOne,2016.0,Sports,505 Games,0.03,0.09,0.0,0.12
Wild ARMs 5 (jp sales),PS2,2006.0,Role-Playing,505 Games,0.0,0.0,0.12,0.12
Tom Clancy's Splinter Cell: Blacklist,WiiU,2013.0,Action,Ubisoft,0.05,0.07,0.0,0.12
Gladiator Begins,PSP,2010.0,Action,PQube,0.05,0.01,0.05,0.12
Colony Wars III: Red Sun,PS,2000.0,Simulation,Psygnosis,0.07,0.05,0.0,0.12
Magic: The Gathering - Battlemage,PS,1997.0,Strategy,Acclaim Entertainment,0.07,0.05,0.0,0.12
The King of Fighters '94,NG,1994.0,Fighting,SNK,0.0,0.0,0.12,0.12
DS Yamamura Misa Suspense: Maiko Kogiku - Kisha Katherine - Sougiya Isa Akashi - Koto ni Maru Hana Sanrin: Kyoto Satujin Jinken File,DS,2008.0,Adventure,Tecmo Koei,0.0,0.0,0.12,0.12
Puzzle Quest 2,DS,2010.0,Puzzle,D3Publisher,0.11,0.0,0.0,0.12
All Kamen Rider: Rider Generation,DS,2011.0,Action,Namco Bandai Games,0.0,0.0,0.12,0.12
The King of Fighters '98 Ultimate Match,PS2,2008.0,Fighting,Ignition Entertainment,0.04,0.03,0.03,0.12
Onechanbara: Bikini Zombie Slayers,Wii,2008.0,Action,D3Publisher,0.11,0.0,0.0,0.12
Puzzle Quest: Challenge of the Warlords,PS2,2007.0,Puzzle,D3Publisher,0.06,0.05,0.0,0.12
Angry Birds Star Wars,PSV,2013.0,Strategy,Activision,0.05,0.04,0.0,0.12
Guardian's Crusade,PS,1998.0,Role-Playing,Activision,0.07,0.05,0.0,0.12
Undead Knights,PSP,2009.0,Action,Ubisoft Annecy,0.05,0.01,0.06,0.12
Final Fantasy XIV: Heavensward,PS4,2015.0,Action,Square Enix,0.0,0.05,0.06,0.12
Lemony Snicket's A Series of Unfortunate Events,XB,2004.0,Platform,Activision,0.09,0.03,0.0,0.12
MotoGP 3 - Official Game of MotoGP,PS2,2003.0,Racing,Namco Bandai Games,0.06,0.05,0.0,0.12
Makai Kingdom: Chronicles of the Sacred Tome,PS2,2005.0,Role-Playing,Tecmo Koei,0.06,0.05,0.0,0.12
The Ant Bully,GC,2006.0,Platform,Midway Games,0.09,0.02,0.0,0.12
M&M's Kart Racing,DS,2008.0,Racing,Zoo Digital Publishing,0.11,0.0,0.0,0.12
Bomberman Party Edition,PS,1998.0,Puzzle,Virgin Interactive,0.07,0.05,0.0,0.12
Gotouchi Tetsudou: Gotouchi Chara to Nihon Zenkoku no Tabi,3DS,2014.0,Misc,Namco Bandai Games,0.0,0.0,0.12,0.12
Dragon Ball Z: Battle of Z,PSV,2014.0,Fighting,Namco Bandai Games,0.0,0.04,0.06,0.12
Eyeshield 21: Max Devil Power,DS,2006.0,Role-Playing,Nintendo,0.0,0.0,0.12,0.12
Summon Night 3,PSP,2012.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.12,0.12
O.D.T.: Escape... Or Die Trying,PS,1997.0,Adventure,Psygnosis,0.07,0.05,0.0,0.12
Madden NFL 06,DS,2005.0,Sports,Electronic Arts,0.11,0.0,0.0,0.12
Escape The Museum,Wii,2009.0,Adventure,Majesco Entertainment,0.11,0.01,0.0,0.12
Fuse (Insomniac),PS3,2013.0,Shooter,Electronic Arts,0.06,0.04,0.0,0.12
Lunar: Dragon Song,DS,2005.0,Role-Playing,Rising Star Games,0.11,0.0,0.0,0.12
Break 'Em All,DS,2005.0,Puzzle,D3Publisher,0.11,0.0,0.0,0.12
WWE SmackDown vs Raw 2008,DS,2007.0,Fighting,THQ,0.11,0.01,0.0,0.12
MotoGP 14,PS3,2014.0,Racing,Milestone S.r.l.,0.04,0.06,0.0,0.12
Cars 2,PSP,2011.0,Racing,Disney Interactive Studios,0.1,0.01,0.0,0.12
Major League Baseball 2K8 Fantasy All-Stars,DS,2008.0,Sports,Take-Two Interactive,0.11,0.0,0.0,0.12
Mobile Suit Gundam Seed: Rengou vs. Z.A.F.T. Portable,PSP,2007.0,Shooter,Namco Bandai Games,0.0,0.0,0.12,0.12
San Goku Shi V,SAT,1996.0,Strategy,Tecmo Koei,0.0,0.0,0.12,0.12
Puzzle Kingdoms,Wii,2009.0,Puzzle,Zoo Digital Publishing,0.11,0.0,0.0,0.12
The Lord of the Rings: Aragorn's Quest,DS,2010.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.12
WRC 5: FIA World Rally Championship,PS3,2015.0,Sports,Bigben Interactive,0.02,0.09,0.0,0.12
Red Faction II,XB,2003.0,Shooter,THQ,0.09,0.03,0.0,0.12
Daikaijyuu Monogatari II,SNES,1996.0,Role-Playing,Hudson Soft,0.0,0.0,0.12,0.12
Rock Band Track Pack Volume 2,PS2,2008.0,Misc,MTV Games,0.06,0.05,0.0,0.12
Voodoo Vince,XB,2003.0,Platform,Microsoft Game Studios,0.09,0.03,0.0,0.12
Bodycount,PS3,2011.0,Shooter,Codemasters,0.05,0.06,0.0,0.12
Gundam Memories: Tatakai no Kioku,PSP,2011.0,Action,Namco Bandai Games,0.0,0.0,0.12,0.12
Megamind: Ultimate Showdown,X360,2010.0,Action,THQ,0.07,0.04,0.0,0.12
Kaijuu Busters,DS,2009.0,Action,Namco Bandai Games,0.0,0.0,0.12,0.12
Neopets Petpet Adventures: The Wand of Wishing,PSP,2006.0,Adventure,Sony Computer Entertainment,0.11,0.0,0.0,0.12
Ferrari Challenge Trofeo Pirelli,PS2,2008.0,Racing,System 3 Arcade Software,0.06,0.05,0.0,0.12
Virtua Fighter CG Portrait Series Vol.4: Pai Chan,SAT,1995.0,Misc,Sega,0.0,0.0,0.12,0.12
Chase: Hollywood Stunt Driver,XB,2002.0,Racing,BAM! Entertainment,0.09,0.03,0.0,0.12
The X Files: Resist or Serve,PS2,2004.0,Adventure,Vivendi Games,0.06,0.05,0.0,0.12
Mobile Suit Gundam Side Story: Missing Link,PS3,2014.0,Action,Namco Bandai Games,0.0,0.0,0.12,0.12
Curious George,PS2,2006.0,Action,Namco Bandai Games,0.06,0.05,0.0,0.12
Crush3D,3DS,2012.0,Platform,Sega,0.07,0.04,0.0,0.12
Zathura,PS2,2005.0,Adventure,Take-Two Interactive,0.06,0.05,0.0,0.12
Lovely Lisa,DS,2007.0,Simulation,DHM Interactive,0.11,0.0,0.0,0.12
Medarot DS: Kabuto / Kuwagata Ver.,DS,2010.0,Role-Playing,Rocket Company,0.0,0.0,0.12,0.12
Mountain Sports,Wii,2009.0,Sports,Activision,0.11,0.0,0.0,0.12
Tenchu: Shadow Assassins,PSP,2009.0,Action,Ubisoft,0.03,0.03,0.05,0.12
NPPL: Championship Paintball 2009,X360,2008.0,Shooter,Activision Value,0.1,0.01,0.0,0.12
Lost Planet 3,X360,2013.0,Shooter,Capcom,0.07,0.04,0.01,0.12
Making History: The Great War,PSP,2010.0,Strategy,Namco Bandai Games,0.0,0.0,0.12,0.12
Shin Megami Tensei: Devil Survivor 2,3DS,2015.0,Role-Playing,Atlus,0.0,0.03,0.09,0.12
The God of War Trilogy,PS3,2010.0,Action,Sony Computer Entertainment,0.0,0.07,0.03,0.12
Dance Paradise,X360,2010.0,Misc,Mindscape,0.1,0.01,0.0,0.12
Backyard Baseball '10,DS,2009.0,Sports,Atari,0.11,0.0,0.0,0.12
Blazblue: Continuum Shift Extend,PSV,2011.0,Fighting,PQube,0.03,0.05,0.02,0.12
Cel Damage,XB,2001.0,Racing,Electronic Arts,0.09,0.03,0.0,0.12
Go! Sudoku,PSP,2005.0,Puzzle,Sony Computer Entertainment,0.11,0.0,0.0,0.12
Alice: Madness Returns,PC,2011.0,Adventure,Electronic Arts,0.0,0.1,0.0,0.12
SSX 3,GBA,2003.0,Sports,Electronic Arts,0.09,0.03,0.0,0.12
My Chinese Coach,DS,2008.0,Misc,Ubisoft,0.11,0.01,0.0,0.12
DiRT 2,DS,2009.0,Racing,Codemasters,0.06,0.04,0.0,0.12
Yamakawa Shuppansha Kanshuu: Shousetsu Nihonshi B,DS,2007.0,Misc,Namco Bandai Games,0.0,0.0,0.12,0.12
The King of Fighters Collection: The Orochi Saga,Wii,2008.0,Fighting,Ignition Entertainment,0.11,0.0,0.0,0.12
Atelier Annie: Alchemists of Sera Island,DS,2009.0,Role-Playing,Gust,0.08,0.0,0.03,0.12
Breakdown,XB,2004.0,Adventure,Electronic Arts,0.09,0.03,0.0,0.12
Rush,PSP,2006.0,Racing,Midway Games,0.11,0.0,0.0,0.12
Ecco the Dolphin,GEN,1992.0,Adventure,Sega,0.0,0.0,0.12,0.12
The Legend of Heroes: Trails of Cold Steel II,PS3,2014.0,Role-Playing,Nippon Ichi Software,0.01,0.0,0.11,0.12
Looney Tunes: Sheep Raider,PS,2001.0,Platform,Infogrames,0.07,0.05,0.0,0.12
Yard Sale Hidden Treasures: Sunnyville,DS,2010.0,Puzzle,Konami Digital Entertainment,0.11,0.0,0.0,0.12
Harvest Moon 2 GBC,GB,1999.0,Simulation,Ubisoft,0.0,0.0,0.12,0.12
Killer is Dead,X360,2013.0,Action,Deep Silver,0.08,0.02,0.01,0.12
Lost in Shadow,Wii,2010.0,Platform,Konami Digital Entertainment,0.1,0.0,0.01,0.12
Cory in the House,DS,2007.0,Action,Disney Interactive Studios,0.11,0.0,0.0,0.12
X2: Wolverine's Revenge,GC,2003.0,Platform,Activision,0.09,0.02,0.0,0.12
McDROID,Wii,2011.0,Strategy,Namco Bandai Games,0.0,0.0,0.12,0.12
Gallop Racer 2000,PS,2000.0,Sports,Tecmo Koei,0.0,0.0,0.11,0.12
Showdown: Legends of Wrestling,XB,2004.0,Fighting,Acclaim Entertainment,0.09,0.03,0.0,0.12
Macross Triangle Frontier,PSP,2011.0,Action,Namco Bandai Games,0.0,0.0,0.12,0.12
Chessmaster: The Art of Learning,PSP,2008.0,Misc,Ubisoft,0.11,0.0,0.0,0.12
Petz Fantasy: Moonlight Magic,DS,2010.0,Simulation,Ubisoft,0.11,0.0,0.0,0.12
Gundam Breaker 3,PSV,2016.0,Action,Namco Bandai Games,0.0,0.0,0.12,0.12
My Farm Around the World,DS,2008.0,Simulation,Atari,0.11,0.0,0.0,0.12
Fat Princess: Fistful of Cake,PSP,2010.0,Action,Sony Computer Entertainment,0.08,0.02,0.0,0.12
Zubo,DS,2008.0,Misc,Electronic Arts,0.09,0.03,0.0,0.12
NFL QB Club 2001,N64,2000.0,Sports,Acclaim Entertainment,0.11,0.01,0.0,0.12
Earthworm Jim 3D,N64,1999.0,Platform,Interplay,0.1,0.02,0.0,0.12
Rocket: Robot on Wheels,N64,1999.0,Platform,Ubisoft,0.1,0.02,0.0,0.12
Densha De Go! 64,N64,1999.0,Simulation,Taito,0.0,0.0,0.05,0.12
Conception II: Children of the Seven Stars,3DS,2013.0,Role-Playing,Screenlife,0.09,0.0,0.03,0.12
Animal Genius,DS,2007.0,Puzzle,Ubisoft,0.11,0.0,0.0,0.12
Sega Soccer Slam,PS2,2002.0,Sports,Sega,0.06,0.05,0.0,0.12
Zenses: Rainforest,DS,2008.0,Puzzle,Game Factory,0.1,0.01,0.0,0.12
Dora the Explorer: Dora Saves the Mermaids,PS2,2008.0,Platform,Take-Two Interactive,0.06,0.05,0.0,0.12
Grand Theft Auto: San Andreas,X360,2008.0,Action,Take-Two Interactive,0.08,0.03,0.0,0.12
Phantasy Star Universe,X360,2006.0,Role-Playing,Sega,0.09,0.02,0.0,0.12
Skate City Heroes,Wii,2008.0,Sports,Zoo Digital Publishing,0.11,0.0,0.0,0.12
NASCAR Unleashed,X360,2011.0,Racing,Activision,0.11,0.0,0.0,0.12
2 Games in 1 Double Pack: Hot Wheels Velocity X / Hot Wheels World Race,GBA,2005.0,Racing,THQ,0.09,0.03,0.0,0.12
College Hoops 2K6,X360,2006.0,Sports,Take-Two Interactive,0.11,0.0,0.0,0.12
Mytran Wars,PSP,2009.0,Strategy,Deep Silver,0.08,0.02,0.0,0.12
MX vs. ATV Untamed,DS,2007.0,Racing,THQ,0.11,0.0,0.0,0.12
Prince of Persia: Rival Swords,PSP,2007.0,Action,Ubisoft,0.08,0.02,0.0,0.12
Mahou Shoujo Lyrical Nanoha A's Portable: The Gears of Destiny,PSP,2011.0,Fighting,Namco Bandai Games,0.0,0.0,0.12,0.12
Gungnir: Mayari no Gunshin to Eiyuu Sensou,PSP,2011.0,Role-Playing,Atlus,0.07,0.0,0.04,0.12
Dodge Racing: Charger vs Challenger,Wii,2009.0,Racing,Zushi Games,0.11,0.0,0.0,0.12
Fate/Extra CCC,PSP,2013.0,Action,Marvelous Entertainment,0.0,0.0,0.12,0.12
MTV Sports: Pure Ride,PS,2000.0,Sports,THQ,0.07,0.05,0.0,0.12
